Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 10/28  01:00:00,15.0,10.0,10.0,,,0.0,,,,17.489950678953303,,,,,,,,,,,,,,,,,,,,,,,,17.541734177230122,-22.56524472395804,-21.775430379452075 
 10/28  02:00:00,14.624999999999998,10.0,10.0,,,0.0,,,,17.404717822187386,,,,,,,,,,,,,,,,,,,,,,,,17.468009249656763,-31.245804812477424,-30.035239303670604 
 10/28  03:00:00,13.712500000000002,10.0,10.0,,,0.0,,,,17.276624707035094,,,,,,,,,,,,,,,,,,,,,,,,17.361381230253475,-47.5449397539241,-45.05330554477818 
 10/28  04:00:00,12.9875,10.0,10.0,,,0.0,,,,17.132471115951102,,,,,,,,,,,,,,,,,,,,,,,,17.22130271496376,-50.9755665299823,-51.44828114330436 
 10/28  05:00:00,13.1125,10.0,10.0,,,0.0,,,,17.032128011466092,,,,,,,,,,,,,,,,,,,,,,,,17.100390967118173,-33.34035134624066,-36.541069559116025 
 10/28  06:00:00,13.3,10.0,10.0,,,0.0,,,,16.946523293848177,,,,,,,,,,,,,,,,,,,,,,,,17.01578265617657,-32.45591027272418,-31.227924926195733 
 10/28  07:00:00,13.3,10.0,10.0,,,0.0,,,,16.88583187942134,,,,,,,,,,,,,,,,,,,,,,,,16.93447646703234,-18.80950634825719,-23.260184878305935 
 10/28  08:00:00,13.675,10.0,10.0,,,0.0,,,,16.9605861592185,,,,,,,,,,,,,,,,,,,,,,,,16.940549515911353,22.6993289354921,18.018040432801506 
 10/28  09:00:00,14.2125,9.375,9.375,,,0.0,,,,17.14410886072544,,,,,,,,,,,,,,,,,,,,,,,,17.040701675288773,43.60065469192041,43.288502885849184 
 10/28  10:00:00,14.4,9.0,9.0,,,0.0,,,,17.41782912399656,,,,,,,,,,,,,,,,,,,,,,,,17.186722919184763,116.61556968383452,85.80298475495917 
 10/28  11:00:00,14.775,9.0,9.0,,,0.0,,,,18.10691064689417,,,,,,,,,,,,,,,,,,,,,,,,17.85611832854925,249.4792435173652,278.9394374293687 
 10/28  12:00:00,14.624999999999998,9.0,9.0,,,0.0,,,,17.947506611907347,,,,,,,,,,,,,,,,,,,,,,,,18.063638746096917,-46.06364653792619,-32.37310990455664 
 10/28  13:00:00,14.4,9.0,8.375,,,0.0,,,,17.772814457725225,,,,,,,,,,,,,,,,,,,,,,,,17.906310307524926,-53.069747852639395,-54.910713263813754 
 10/28  14:00:00,14.775,9.0,7.375,,,0.0,,,,17.98042576414479,,,,,,,,,,,,,,,,,,,,,,,,17.859429600679775,72.11592023681375,36.28281827783951 
 10/28  15:00:00,15.375000000000002,9.0,5.75,,,0.0,,,,18.539535953732425,,,,,,,,,,,,,,,,,,,,,,,,18.374009976233665,192.3217159793913,218.308705535527 
 10/28  16:00:00,15.225,9.0,5.625,,,0.0,,,,18.144208608940993,,,,,,,,,,,,,,,,,,,,,,,,18.424797051652373,-139.51949337246947,-108.6541122102542 
 10/28  17:00:00,14.312499999999998,9.625,6.0,,,0.0,,,,17.599151952543746,,,,,,,,,,,,,,,,,,,,,,,,17.874386258927377,-204.60685052896923,-213.18691128831998 
 10/28  18:00:00,13.9,9.375,4.75,,,0.0,,,,17.356159970498464,,,,,,,,,,,,,,,,,,,,,,,,17.48012117591095,-86.97974939577789,-97.28185660702634 
 10/28  19:00:00,13.525000000000002,9.0,6.5,,,0.0,,,,17.25045932326836,,,,,,,,,,,,,,,,,,,,,,,,17.319378609068657,-34.366379758653636,-39.59752705433067 
 10/28  20:00:00,13.3,9.625,8.625,,,0.0,,,,17.16640322419601,,,,,,,,,,,,,,,,,,,,,,,,17.23464681858115,-31.69545864509357,-30.848269171932593 
 10/28  21:00:00,12.9875,10.0,9.0,,,0.0,,,,17.056370300894933,,,,,,,,,,,,,,,,,,,,,,,,17.135965865037996,-40.99480436906575,-39.495568534774215 
 10/28  22:00:00,13.1125,10.0,7.75,,,0.0,,,,16.946192534649086,,,,,,,,,,,,,,,,,,,,,,,,17.022657365855764,-38.6807504689179,-39.64053608621577 
 10/28  23:00:00,12.9875,10.0,6.375,,,0.0,,,,16.82404576406399,,,,,,,,,,,,,,,,,,,,,,,,16.909614357807467,-45.25297179712703,-43.83292120538905 
 10/28  24:00:00,12.8,9.375,6.0,0.0,2.,0.0,,,,16.70783196895781,17.365530153132383,17.110214516227476,0.8835450594273877,8.837033061423524,17.2747998607809,15.598836826026394,0.8336714396789335,8.138252162044727,17.245955192296186,15.12135615915579,0.8079581232774903,8.44514628627775,17.296968415886578,15.968761384981567,0.8279846942151484,9.06728532187091,17.494029616258896,17.501328246503796,0.8471942981449084,17.362832795141674,15.918579211036509,0.7084697104707592,10.426052718019747,16.787400892435308,-40.51724181336081,-41.94019487439313 
 10/29  01:00:00,12.425,9.0,5.375,,,0.0,,,,16.57743193199095,,,,,,,,,,,,,,,,,,,,,,,,16.668559650622164,-48.980733401590285,-46.89019168116486 
 10/29  02:00:00,11.8875,7.125,5.0,,,0.0,,,,16.432276220453016,,,,,,,,,,,,,,,,,,,,,,,,16.526418585421048,-51.742724201278264,-52.04917653810219 
 10/29  03:00:00,11.7,2.875,2.5,,,0.0,,,,16.280864048477618,,,,,,,,,,,,,,,,,,,,,,,,16.37997575087168,-54.898123512645896,-54.29805531144398 
 10/29  04:00:00,11.7,0.375,0.375,,,0.0,,,,16.12249715461104,,,,,,,,,,,,,,,,,,,,,,,,16.225235368981394,-57.178040424873025,-56.9042313399074 
 10/29  05:00:00,11.7,2.5,2.5,,,0.0,,,,16.03016214722251,,,,,,,,,,,,,,,,,,,,,,,,16.099903831302175,-28.866295606058735,-33.75766182176521 
 10/29  06:00:00,11.7,4.0,4.0,,,0.0,,,,15.946931502308999,,,,,,,,,,,,,,,,,,,,,,,,16.02238642586013,-33.32801501136926,-31.08595717639576 
 10/29  07:00:00,11.325,3.375,3.375,,,0.0,,,,15.930099300779908,,,,,,,,,,,,,,,,,,,,,,,,15.939358270276148,5.191080168580282,-11.385432654228975 
 10/29  08:00:00,12.162500000000001,3.0,3.0,,,0.0,,,,16.501334481487618,,,,,,,,,,,,,,,,,,,,,,,,16.246723262326856,206.52734337228196,187.25323599910757 
 10/29  09:00:00,13.4875,6.125,6.125,,,0.0,,,,17.198721075451566,,,,,,,,,,,,,,,,,,,,,,,,16.958107791433108,285.1288150141671,282.60456287424233 
 10/29  10:00:00,14.2125,5.5,5.5,,,0.0,,,,17.57249482883055,,,,,,,,,,,,,,,,,,,,,,,,17.558962473506984,119.91699329146482,148.2589969941939 
 10/29  11:00:00,14.775,3.375,3.375,,,0.0,,,,17.769169928003215,,,,,,,,,,,,,,,,,,,,,,,,17.76592577057383,66.6645871993643,61.526063782136504 
 10/29  12:00:00,15.687500000000002,1.125,1.125,,,0.0,,,,17.892779055890813,,,,,,,,,,,,,,,,,,,,,,,,17.922025510145847,40.366839595535,45.47502730142754 
 10/29  13:00:00,15.787500000000001,1.875,1.875,,,0.0,,,,18.011830133048715,,,,,,,,,,,,,,,,,,,,,,,,18.033665411850578,44.667661104151364,42.725849897150816 
 10/29  14:00:00,15.912500000000001,3.0,3.0,,,0.0,,,,18.14072731644924,,,,,,,,,,,,,,,,,,,,,,,,18.167510636732313,39.33860664956272,43.54906684621278 
 10/29  15:00:00,16.1,1.125,1.125,,,0.0,,,,18.171145389814427,,,,,,,,,,,,,,,,,,,,,,,,18.23546898038155,20.601140628574527,19.876307935410722 
 10/29  16:00:00,15.787500000000001,1.875,1.875,,,0.0,,,,18.02584014696049,,,,,,,,,,,,,,,,,,,,,,,,18.217202858464315,-71.88941115251113,-47.12018519464356 
 10/29  17:00:00,14.5375,1.125,1.125,,,0.0,,,,17.463711536239728,,,,,,,,,,,,,,,,,,,,,,,,17.764487693801343,-213.49801479912142,-211.84808341929298 
 10/29  18:00:00,13.525000000000002,0.0,0.0,,,0.0,,,,17.186193254795434,,,,,,,,,,,,,,,,,,,,,,,,17.318355441896955,-97.1380667156341,-112.39417315405424 
 10/29  19:00:00,12.9875,0.0,0.0,,,0.0,,,,17.011254289188138,,,,,,,,,,,,,,,,,,,,,,,,17.11458908932394,-62.376009900939366,-63.05581393611947 
 10/29  20:00:00,13.1125,0.0,0.0,,,0.0,,,,16.891119903833243,,,,,,,,,,,,,,,,,,,,,,,,16.970086701036195,-39.72732511825703,-43.321774339472015 
 10/29  21:00:00,12.9875,0.0,0.0,,,0.0,,,,16.77728544748177,,,,,,,,,,,,,,,,,,,,,,,,16.862832764902265,-43.31946114750572,-41.198654760297124 
 10/29  22:00:00,12.425,0.0,0.0,,,0.0,,,,16.64427760189872,,,,,,,,,,,,,,,,,,,,,,,,16.734339200015167,-47.90226890685677,-47.84162525661611 
 10/29  23:00:00,12.2,0.0,0.0,,,0.0,,,,16.514234286833897,,,,,,,,,,,,,,,,,,,,,,,,16.60293500679719,-46.34026149501857,-46.75081597867947 
 10/29  24:00:00,11.8875,0.0,0.0,0.0,3.,0.0,,,,16.369006915866365,17.18550550501765,20.48269972974219,1.0819426972486694,13.120149253086524,16.99966015313619,17.397604780140725,0.9565133633098242,11.061500213458672,16.782668427457512,13.789588766734902,0.7896032402803929,12.303263362925414,16.876186653177804,15.274517161260155,0.8620830159114997,14.02816286077657,17.019069688226654,17.02194873125623,0.910400443053118,16.955909143192333,15.405985987190311,0.7370081655496362,16.155524558680835,16.467154685216133,-53.67872284766835,-52.22652204809459 
 10/30  01:00:00,12.0125,0.0,0.0,,,0.0,,,,16.249469998878634,,,,,,,,,,,,,,,,,,,,,,,,16.33148839009263,-40.069676955423105,-43.090094940208466 
 10/30  02:00:00,11.8875,0.0,0.0,,,0.0,,,,16.118438147707394,,,,,,,,,,,,,,,,,,,,,,,,16.21438884719128,-50.59661351741447,-47.4992592267979 
 10/30  03:00:00,11.0125,0.0,0.0,,,0.0,,,,15.92110437641902,,,,,,,,,,,,,,,,,,,,,,,,16.043116438073703,-74.09929629216472,-71.01341500447182 
 10/30  04:00:00,10.6,0.0,0.0,,,0.0,,,,15.741911119149323,,,,,,,,,,,,,,,,,,,,,,,,15.848468491657197,-59.75818521559846,-63.68452074682691 
 10/30  05:00:00,10.6,0.0,0.0,,,0.0,,,,15.61470185720382,,,,,,,,,,,,,,,,,,,,,,,,15.706875091295611,-44.76924635473527,-46.09556778140755 
 10/30  06:00:00,10.9125,0.0,0.0,,,0.0,,,,15.507488481208634,,,,,,,,,,,,,,,,,,,,,,,,15.592626894037231,-38.97520432880582,-39.4753359847757 
 10/30  07:00:00,10.7875,0.0,0.0,,,0.0,,,,15.50048809582589,,,,,,,,,,,,,,,,,,,,,,,,15.508198631668119,10.231392730309754,-7.917083557418879 
 10/30  08:00:00,11.599999999999998,0.0,0.0,,,0.0,,,,16.181660016956965,,,,,,,,,,,,,,,,,,,,,,,,15.879664401692775,257.61334491330973,229.37013427957078 
 10/30  09:00:00,13.2625,0.0,0.0,,,0.0,,,,17.219121545559258,,,,,,,,,,,,,,,,,,,,,,,,16.765943919462817,507.9735112389986,429.4156941169658 
 10/30  10:00:00,14.5875,0.0,0.0,,,0.0,,,,17.875694275381093,,,,,,,,,,,,,,,,,,,,,,,,17.613773802014187,400.4190101472723,383.5527612898984 
 10/30  11:00:00,15.0,0.0,0.0,,,0.0,,,,18.226387521696058,,,,,,,,,,,,,,,,,,,,,,,,18.222129263267252,130.6034646241741,147.17833902530268 
 10/30  12:00:00,15.375000000000002,0.0,0.0,,,0.0,,,,18.61481296407935,,,,,,,,,,,,,,,,,,,,,,,,18.574975710536307,143.4289748273223,136.0270604922797 
 10/30  13:00:00,16.974999999999998,0.0,0.0,,,0.0,,,,18.700673962160078,,,,,,,,,,,,,,,,,,,,,,,,18.825061486426236,16.245351177480842,37.90505549941698 
 10/30  14:00:00,17.425,0.0,0.0,,,0.0,,,,18.650118385185003,,,,,,,,,,,,,,,,,,,,,,,,18.81391266068455,-19.16060856146116,-14.441282660770808 
 10/30  15:00:00,17.2,0.0,0.0,,,0.0,,,,18.686868131569828,,,,,,,,,,,,,,,,,,,,,,,,18.775158681650332,16.765815796695964,3.3572160737517747 
 10/30  16:00:00,16.2,0.0,0.0,,,0.0,,,,18.539376808411273,,,,,,,,,,,,,,,,,,,,,,,,18.770656373926215,-83.91839035719784,-49.69379503126475 
 10/30  17:00:00,14.5375,0.0,0.0,,,0.0,,,,17.842601461326872,,,,,,,,,,,,,,,,,,,,,,,,18.19915233865558,-264.0173529961449,-266.242390642301 
 10/30  18:00:00,13.212500000000002,0.0,0.0,,,0.0,,,,17.517871225908472,,,,,,,,,,,,,,,,,,,,,,,,17.669013077946104,-115.31501404376503,-131.15357410066684 
 10/30  19:00:00,12.425,0.0,0.0,,,0.0,,,,17.29484675023438,,,,,,,,,,,,,,,,,,,,,,,,17.41908580359398,-80.02620970990125,-80.1603364486095 
 10/30  20:00:00,12.2,0.0,0.0,,,0.0,,,,17.12996277281785,,,,,,,,,,,,,,,,,,,,,,,,17.227899433425943,-53.95423187355302,-58.70094213158342 
 10/30  21:00:00,11.8875,0.0,0.0,,,0.0,,,,16.98421534560569,,,,,,,,,,,,,,,,,,,,,,,,17.086103241866535,-54.61165979903853,-52.788823818769984 
 10/30  22:00:00,11.325,0.0,0.0,,,0.0,,,,16.802154076298393,,,,,,,,,,,,,,,,,,,,,,,,16.918623962362656,-67.60805315905039,-65.70285786373071 
 10/30  23:00:00,11.1,0.0,0.0,,,0.0,,,,16.61459918081953,,,,,,,,,,,,,,,,,,,,,,,,16.72970618528464,-65.89781319304322,-67.11795478217373 
 10/30  24:00:00,10.7875,0.0,0.0,0.0,4.,0.0,,,,16.4099039480012,17.4403555316721,23.530771030664138,1.1739770232814815,10.392969244273862,17.13519935374128,18.250524985626996,1.017138239370941,9.177866194963613,16.860490787936687,13.533630164095412,0.8719876051621367,9.963433470032763,16.996636010304307,15.716618967920738,0.9492144470834494,10.713402368421884,17.046323954990772,17.044416963069896,0.9767563366476278,17.08313426636678,16.709971813660008,0.7936169639880033,12.505217792952813,16.53850339303077,-76.3927250826027,-73.97439838719717 
 10/31  01:00:00,10.6,0.0,0.0,,,0.0,,,,16.132992522492643,,,,,,,,,,,,,,,,,,,,,,,,16.29276250037668,-105.37344949193572,-100.9062339090422 
 10/31  02:00:00,9.85,0.0,0.0,,,0.0,,,,15.931301305656453,,,,,,,,,,,,,,,,,,,,,,,,16.04668865120189,-60.303100095237056,-69.42941647457447 
 10/31  03:00:00,9.4,0.0,0.0,,,0.0,,,,15.776753723656157,,,,,,,,,,,,,,,,,,,,,,,,15.892943141491966,-59.296366451515446,-57.445582128496696 
 10/31  04:00:00,9.0875,0.0,0.0,,,0.0,,,,15.557394816122432,,,,,,,,,,,,,,,,,,,,,,,,15.700203443684535,-85.46575778818105,-80.86472894151262 
 10/31  05:00:00,8.2125,0.0,0.0,,,0.0,,,,15.33107604099007,,,,,,,,,,,,,,,,,,,,,,,,15.465931640511261,-78.36187774950352,-81.27891949227308 
 10/31  06:00:00,8.799999999999999,0.0,0.0,,,0.0,,,,15.184744164252743,,,,,,,,,,,,,,,,,,,,,,,,15.28874272070854,-47.52608296184742,-52.38905558086504 
 10/31  07:00:00,9.0875,0.0,0.0,,,0.0,,,,15.15608616031577,,,,,,,,,,,,,,,,,,,,,,,,15.183420423237388,0.8412900653698436,-16.674504761213715 
 10/31  08:00:00,10.649999999999999,0.625,0.0,,,0.0,,,,15.70217377570825,,,,,,,,,,,,,,,,,,,,,,,,15.476971052656767,174.236879174339,167.951493336645 
 10/31  09:00:00,12.7,1.0,0.625,,,0.0,,,,16.30936269271362,,,,,,,,,,,,,,,,,,,,,,,,15.986664667774843,254.46355275612467,222.0005957502957 
 10/31  10:00:00,13.9875,3.5,1.625,,,0.0,,,,17.125838962509167,,,,,,,,,,,,,,,,,,,,,,,,16.911012589269518,294.0119632715868,335.2445766643353 
 10/31  11:00:00,14.4,3.125,2.0,,,0.0,,,,17.12860055400453,,,,,,,,,,,,,,,,,,,,,,,,17.19046882184815,-7.452691205930654,-4.244425342811277 
 10/31  12:00:00,14.4,3.25,2.0,,,0.0,,,,17.437574995265663,,,,,,,,,,,,,,,,,,,,,,,,17.3540798036196,105.92592448024479,103.67842108482849 
 10/31  13:00:00,15.837500000000002,4.625,2.625,,,0.0,,,,17.371366083421783,,,,,,,,,,,,,,,,,,,,,,,,17.47235269781654,-32.42754298598475,-13.111609864705716 
 10/31  14:00:00,16.325,5.625,3.625,,,0.0,,,,16.962314182777995,,,,,,,,,,,,,,,,,,,,,,,,17.21345561084474,-124.951802907106,-124.42354384345914 
 10/31  15:00:00,14.725,7.875,7.125,,,0.0,,,,16.834678936008945,,,,,,,,,,,,,,,,,,,,,,,,16.974126359024922,-59.71475028204446,-61.93454756347272 
 10/31  16:00:00,13.525000000000002,9.0,9.0,,,0.0,,,,16.6136949200931,,,,,,,,,,,,,,,,,,,,,,,,16.76855406065073,-92.27259595971344,-88.3651381103571 
 10/31  17:00:00,13.675,9.0,9.0,,,0.0,,,,16.40071786574618,,,,,,,,,,,,,,,,,,,,,,,,16.517106678343314,-79.10101800687741,-84.55810108242963 
 10/31  18:00:00,14.2125,9.625,9.625,,,0.0,,,,16.303589012904702,,,,,,,,,,,,,,,,,,,,,,,,16.365576350190306,-32.314329526174106,-37.39686821159027 
 10/31  19:00:00,14.775,8.75,8.75,,,0.0,,,,16.210945434419063,,,,,,,,,,,,,,,,,,,,,,,,16.282838804136155,-36.39901971815002,-33.35818052368799 
 10/31  20:00:00,14.624999999999998,6.125,6.125,,,0.0,,,,16.05152015445617,,,,,,,,,,,,,,,,,,,,,,,,16.151673093736104,-59.721529621985056,-56.69422131647304 
 10/31  21:00:00,13.712500000000002,6.875,6.875,,,0.0,,,,15.984522914212556,,,,,,,,,,,,,,,,,,,,,,,,16.03291506488656,-18.16660554476522,-25.571446822230893 
 10/31  22:00:00,13.175,8.625,8.0,,,0.0,,,,15.917229105638144,,,,,,,,,,,,,,,,,,,,,,,,15.980176412420992,-27.790851932265387,-24.682762495853666 
 10/31  23:00:00,13.0375,9.0,8.0,,,0.0,,,,15.822338172991742,,,,,,,,,,,,,,,,,,,,,,,,15.892222276989635,-34.469541297432144,-34.22012047785718 
 10/31  24:00:00,12.875,8.375,8.0,0.0,5.,0.0,942796800.0,-942796800.0,0.0,15.721447737481572,16.23088987596499,16.57030956303777,0.9991089217893352,6.535364752838437,16.185466734900718,15.77910877441729,0.9685271830955392,6.264114994645838,16.025265782064,13.135350152670602,0.8812622092182293,6.386982916043423,16.029394664167377,13.198462584287055,0.885193018881049,6.552329573635831,16.363911565631764,16.373859643075736,0.9373309454613867,16.15721854841771,13.031620655885831,0.8092657620651759,7.511686261600186,15.794350513524723,-36.69058119945472,-36.45537422358319 
 11/01  01:00:00,12.7375,3.0,3.0,,,0.0,,,,15.558251595874463,,,,,,,,,,,,,,,,,,,,,,,,15.664680844368126,-63.1122895220011,-58.31763279133625 
 11/01  02:00:00,12.575,0.0,0.0,,,0.0,,,,15.388842844514802,,,,,,,,,,,,,,,,,,,,,,,,15.488403123944469,-58.11103946284735,-61.19733827579742 
 11/01  03:00:00,12.437499999999998,0.0,0.0,,,0.0,,,,15.24654618062986,,,,,,,,,,,,,,,,,,,,,,,,15.342197069786142,-51.88597527443481,-51.822807195219845 
 11/01  04:00:00,12.274999999999999,0.0,0.0,,,0.0,,,,15.09849401147612,,,,,,,,,,,,,,,,,,,,,,,,15.198055418892253,-54.539102918273,-54.098097585177314 
 11/01  05:00:00,10.825,0.0,0.0,,,0.0,,,,14.886405061321083,,,,,,,,,,,,,,,,,,,,,,,,15.018380991553872,-82.38584582594248,-77.45279510446416 
 11/01  06:00:00,10.0,0.0,0.0,,,0.0,,,,14.666015214546412,,,,,,,,,,,,,,,,,,,,,,,,14.791953684465486,-76.56402796017247,-79.57894449854246 
 11/01  07:00:00,10.0,0.0,0.0,,,0.0,,,,14.656164886272824,,,,,,,,,,,,,,,,,,,,,,,,14.641678480354702,29.314446069780875,-7.093700945471525 
 11/01  08:00:00,11.375,0.0,0.0,,,0.0,,,,15.679654949522533,,,,,,,,,,,,,,,,,,,,,,,,15.27452570477136,400.1550710139611,369.6299962314944 
 11/01  09:00:00,13.95,0.0,0.0,,,0.0,,,,16.69681211898046,,,,,,,,,,,,,,,,,,,,,,,,16.174033561694266,599.0143075468238,482.83434423841913 
 11/01  10:00:00,15.687500000000002,0.0,0.0,,,0.0,,,,17.50476119166517,,,,,,,,,,,,,,,,,,,,,,,,17.057902170721906,584.3298142766386,486.2065690498459 
 11/01  11:00:00,16.787499999999998,0.0,0.0,,,0.0,,,,17.925466309835514,,,,,,,,,,,,,,,,,,,,,,,,17.89691281096937,195.41936367520842,246.95360343055506 
 11/01  12:00:00,17.8875,0.0,0.0,,,0.0,,,,18.419941647859407,,,,,,,,,,,,,,,,,,,,,,,,18.325030838654673,201.28588685190783,173.24084886806492 
 11/01  13:00:00,19.3625,0.0,0.0,,,0.0,,,,18.94372256101068,,,,,,,,,,,,,,,,,,,,,,,,18.905276670051258,178.7597823892616,195.5377845685557 
 11/01  14:00:00,20.375,0.0,0.0,,,0.0,,,,19.261837179609095,,,,,,,,,,,,,,,,,,,,,,,,19.295075877187028,117.40344653546748,120.38362667328748 
 11/01  15:00:00,20.6,0.0,0.0,,,0.0,,,,19.649033416567818,,,,,,,,,,,,,,,,,,,,,,,,19.665167094795983,151.48402495051047,148.62673676405234 
 11/01  16:00:00,20.6,0.0,0.0,,,0.0,,,,19.52181738174601,,,,,,,,,,,,,,,,,,,,,,,,19.843363130219593,-92.75573320209728,-38.368436015053206 
 11/01  17:00:00,18.85,0.0,0.0,,,0.0,,,,18.51420766628403,,,,,,,,,,,,,,,,,,,,,,,,19.149965683236157,-469.28357363585167,-414.33681215102246 
 11/01  18:00:00,16.737500000000004,0.0,0.0,,,0.0,,,,18.17045713478022,,,,,,,,,,,,,,,,,,,,,,,,18.409354672625483,-174.31222437105276,-204.59704476182742 
 11/01  19:00:00,15.787500000000001,0.0,0.0,,,0.0,,,,17.975430592540366,,,,,,,,,,,,,,,,,,,,,,,,18.083255919415997,-73.7029722421302,-82.63055347332286 
 11/01  20:00:00,15.225,0.0,0.0,,,0.0,,,,17.837165574012293,,,,,,,,,,,,,,,,,,,,,,,,17.92571174771735,-51.02044501974118,-51.060465510593545 
 11/01  21:00:00,15.0,0.0,0.0,,,0.0,,,,17.594761570898378,,,,,,,,,,,,,,,,,,,,,,,,17.74527858183464,-100.79263019459357,-87.48461184288982 
 11/01  22:00:00,13.625,0.0,0.0,,,0.0,,,,17.30162691785308,,,,,,,,,,,,,,,,,,,,,,,,17.437881209913304,-93.39823116393877,-104.4105512618605 
 11/01  23:00:00,13.1125,0.0,0.0,,,0.0,,,,17.165783967549878,,,,,,,,,,,,,,,,,,,,,,,,17.256965027095184,-43.139101895962575,-47.90752368080614 
 11/01  24:00:00,12.6125,0.0,0.0,0.0,6.,0.0,,,,17.01569743065502,17.68774707122297,27.789395120276435,1.2242819427929537,5.702390412968118,17.2986145293696,20.789269912959366,1.0681974215757335,5.41725868255631,16.987994160092786,15.36686514266078,0.9219860639377578,5.3302184731461155,17.203698287710004,19.118486217756203,1.023198834878311,5.504463976353693,16.858582389194662,16.842855613361866,0.9689784045903713,17.14518771708747,18.80341136367896,0.8506851817158868,6.389828498391869,17.12852957167926,-61.18996748619546,-55.94512941559668 
 11/02  01:00:00,12.2,0.0,0.0,,,0.0,,,,16.853899143690573,,,,,,,,,,,,,,,,,,,,,,,,16.958559738409704,-55.90971721174891,-58.748203947851735 
 11/02  02:00:00,11.5125,0.0,0.0,,,0.0,,,,16.65306121453944,,,,,,,,,,,,,,,,,,,,,,,,16.784447228317998,-78.76010560726348,-73.71920915677423 
 11/02  03:00:00,10.7875,1.875,0.0,,,0.0,,,,16.345235515002415,,,,,,,,,,,,,,,,,,,,,,,,16.51790825462472,-118.82866281536025,-113.25947049926113 
 11/02  04:00:00,10.225,1.125,0.0,,,0.0,,,,16.110525084893876,,,,,,,,,,,,,,,,,,,,,,,,16.235819671577637,-69.89815822510676,-81.13541494368042 
 11/02  05:00:00,10.375,0.0,0.0,,,0.0,,,,15.909441059606488,,,,,,,,,,,,,,,,,,,,,,,,16.050353693236858,-80.7714016820462,-75.28368047014241 
 11/02  06:00:00,10.225,0.0,0.0,,,0.0,,,,15.676143724794045,,,,,,,,,,,,,,,,,,,,,,,,15.819550024914689,-84.2996692768333,-85.04499748147053 
 11/02  07:00:00,10.375,1.875,0.0,,,0.0,,,,15.740891686760628,,,,,,,,,,,,,,,,,,,,,,,,15.7033078036168,59.45762470145122,21.07345818344495 
 11/02  08:00:00,11.599999999999998,1.125,0.0,,,0.0,,,,16.704719437263563,,,,,,,,,,,,,,,,,,,,,,,,16.313197456680395,357.2876499747285,331.8034474174623 
 11/02  09:00:00,13.2625,0.0,0.0,,,0.0,,,,17.673928130561777,,,,,,,,,,,,,,,,,,,,,,,,17.382610361429922,392.1160373059422,397.4694786607782 
 11/02  10:00:00,14.5875,0.0,0.0,,,0.0,,,,18.362389570326677,,,,,,,,,,,,,,,,,,,,,,,,18.29293506936866,234.3486326291791,265.87562310704186 
 11/02  11:00:00,15.375000000000002,0.0,0.0,,,0.0,,,,18.753939273872952,,,,,,,,,,,,,,,,,,,,,,,,18.7504273388408,137.617255112768,136.78367469170712 
